primaryCaseID,justiceID,justiceName
2807,53,JBeetz
2807,58,JChoinard
2808,52,RGBDickson
2808,60,BWilson
2809,51,BLaskin
2809,59,ALamer
2811,47,RARitchie
2811,51,BLaskin
2811,53,JBeetz
2811,55,WZEstey
2812,51,BLaskin
2812,60,BWilson
2813,47,RARitchie
2813,51,BLaskin
2814,47,RARitchie
2814,51,BLaskin
2816,51,BLaskin
2816,59,ALamer
2817,51,BLaskin
2817,53,JBeetz
2818,47,RARitchie
2818,58,JChoinard
2818,59,ALamer
2818,60,BWilson
2819,51,BLaskin
2819,55,WZEstey
2819,57,WRMcIntyre
2819,58,JChoinard
2820,52,RGBDickson
2820,53,JBeetz
2820,55,WZEstey
2820,60,BWilson
2821,47,RARitchie
2821,60,BWilson
2822,47,RARitchie
2822,51,BLaskin
2823,59,ALamer
2823,60,BWilson
2824,47,RARitchie
2824,51,BLaskin
2825,51,BLaskin
2826,52,RGBDickson
2826,59,ALamer
2827,47,RARitchie
2827,51,BLaskin
2827,55,WZEstey
2827,59,ALamer
2828,47,RARitchie
2828,59,ALamer
2829,55,WZEstey
2829,59,ALamer
2830,47,RARitchie
2830,59,ALamer
2831,51,BLaskin
2831,58,JChoinard
2832,51,BLaskin
2832,58,JChoinard
2833,47,RARitchie
2833,53,JBeetz
2833,58,JChoinard
2833,59,ALamer
2834,51,BLaskin
2834,52,RGBDickson
2834,55,WZEstey
2834,58,JChoinard
2835,51,BLaskin
2835,52,RGBDickson
2836,47,RARitchie
2836,60,BWilson
2837,47,RARitchie
2837,51,BLaskin
2838,59,ALamer
2838,60,BWilson
2839,55,WZEstey
2839,57,WRMcIntyre
2840,45,RMartland
2840,47,RARitchie
2840,51,BLaskin
2840,52,RGBDickson
2841,52,RGBDickson
2841,53,JBeetz
2841,58,JChoinard
2841,59,ALamer
2842,52,RGBDickson
2842,57,WRMcIntyre
2842,59,ALamer
2842,60,BWilson
2843,51,BLaskin
2843,53,JBeetz
2843,57,WRMcIntyre
2843,58,JChoinard
2844,53,JBeetz
2844,57,WRMcIntyre
2845,51,BLaskin
2845,52,RGBDickson
2845,53,JBeetz
2845,58,JChoinard
2846,51,BLaskin
2846,53,JBeetz
2846,55,WZEstey
2846,60,BWilson
2847,52,RGBDickson
2847,53,JBeetz
2847,58,JChoinard
2847,60,BWilson
2848,45,RMartland
2848,47,RARitchie
2848,53,JBeetz
2848,59,ALamer
2849,51,BLaskin
2849,52,RGBDickson
2849,57,WRMcIntyre
2849,60,BWilson
2850,51,BLaskin
2850,52,RGBDickson
2850,57,WRMcIntyre
2850,60,BWilson
2851,47,RARitchie
2851,51,BLaskin
2851,52,RGBDickson
2851,60,BWilson
2852,59,ALamer
2853,47,RARitchie
2853,59,ALamer
2854,51,BLaskin
2854,60,BWilson
2855,47,RARitchie
2855,51,BLaskin
2857,51,BLaskin
2857,52,RGBDickson
2857,53,JBeetz
2857,55,WZEstey
2858,47,RARitchie
2858,53,JBeetz
2858,59,ALamer
2858,60,BWilson
2859,47,RARitchie
2859,51,BLaskin
2859,52,RGBDickson
2859,59,ALamer
2860,47,RARitchie
2860,51,BLaskin
2860,55,WZEstey
2860,60,BWilson
2861,57,WRMcIntyre
2861,59,ALamer
2862,47,RARitchie
2862,51,BLaskin
2862,53,JBeetz
2862,57,WRMcIntyre
2863,53,JBeetz
2863,57,WRMcIntyre
2863,58,JChoinard
2863,60,BWilson
2864,51,BLaskin
2864,60,BWilson
2865,47,RARitchie
2865,51,BLaskin
2865,52,RGBDickson
2865,59,ALamer
2866,47,RARitchie
2866,51,BLaskin
2868,51,BLaskin
2868,53,JBeetz
2868,55,WZEstey
2868,59,ALamer
2869,51,BLaskin
2869,53,JBeetz
2869,58,JChoinard
2869,59,ALamer
2870,53,JBeetz
2870,58,JChoinard
2870,59,ALamer
2870,60,BWilson
2871,51,BLaskin
2871,53,JBeetz
2872,47,RARitchie
2872,51,BLaskin
2873,47,RARitchie
2873,51,BLaskin
2873,57,WRMcIntyre
2873,60,BWilson
2874,47,RARitchie
2874,53,JBeetz
2876,51,BLaskin
2876,58,JChoinard
2877,47,RARitchie
2877,53,JBeetz
2877,55,WZEstey
2877,59,ALamer
2878,58,JChoinard
2878,60,BWilson
2879,51,BLaskin
2879,53,JBeetz
2879,55,WZEstey
2879,59,ALamer
2880,51,BLaskin
2880,58,JChoinard
2880,59,ALamer
2880,60,BWilson
2881,51,BLaskin
2881,53,JBeetz
2881,58,JChoinard
2881,59,ALamer
2882,57,WRMcIntyre
2883,47,RARitchie
2883,53,JBeetz
2884,57,WRMcIntyre
2885,58,JChoinard
2885,60,BWilson
2887,47,RARitchie
2887,51,BLaskin
2887,52,RGBDickson
2887,60,BWilson
2888,51,BLaskin
2888,52,RGBDickson
2889,47,RARitchie
2889,51,BLaskin
2889,55,WZEstey
2889,59,ALamer
2890,51,BLaskin
2890,53,JBeetz
2890,59,ALamer
2890,60,BWilson
2891,47,RARitchie
2891,51,BLaskin
2892,47,RARitchie
2892,51,BLaskin
2892,53,JBeetz
2892,55,WZEstey
2893,47,RARitchie
2893,51,BLaskin
2893,59,ALamer
2893,60,BWilson
2894,51,BLaskin
2894,53,JBeetz
2894,55,WZEstey
2894,58,JChoinard
2895,51,BLaskin
2895,52,RGBDickson
2895,57,WRMcIntyre
2895,59,ALamer
2896,55,WZEstey
2896,59,ALamer
2897,53,JBeetz
2897,58,JChoinard
2897,59,ALamer
2897,60,BWilson
2898,53,JBeetz
2898,55,WZEstey
2898,59,ALamer
2898,60,BWilson
2899,47,RARitchie
2899,53,JBeetz
2899,59,ALamer
2899,60,BWilson
2900,51,BLaskin
2900,59,ALamer
2901,47,RARitchie
2901,51,BLaskin
2901,52,RGBDickson
2901,60,BWilson
2902,47,RARitchie
2902,51,BLaskin
2902,55,WZEstey
2902,57,WRMcIntyre
2903,47,RARitchie
2903,51,BLaskin
2904,47,RARitchie
2904,51,BLaskin
2905,51,BLaskin
2905,59,ALamer
2906,51,BLaskin
2906,53,JBeetz
2906,57,WRMcIntyre
2906,58,JChoinard
2907,59,ALamer
2907,60,BWilson
2909,47,RARitchie
2909,51,BLaskin
2909,55,WZEstey
2909,59,ALamer
2910,47,RARitchie
2910,51,BLaskin
2910,55,WZEstey
2910,57,WRMcIntyre
2911,51,BLaskin
2911,53,JBeetz
2912,51,BLaskin
2912,52,RGBDickson
2912,53,JBeetz
2912,59,ALamer
2913,51,BLaskin
2913,53,JBeetz
2913,58,JChoinard
2913,59,ALamer
2914,51,BLaskin
2914,58,JChoinard
2915,47,RARitchie
2915,51,BLaskin
2916,51,BLaskin
2916,59,ALamer
2917,52,RGBDickson
2919,55,WZEstey
2920,57,WRMcIntyre
2920,59,ALamer
2921,51,BLaskin
2921,52,RGBDickson
2921,58,JChoinard
2921,59,ALamer
2922,47,RARitchie
2922,51,BLaskin
2922,52,RGBDickson
2922,55,WZEstey
2923,53,JBeetz
2923,55,WZEstey
2923,58,JChoinard
2923,60,BWilson
2924,51,BLaskin
2924,60,BWilson
2926,47,RARitchie
2926,53,JBeetz
2926,59,ALamer
2926,60,BWilson
2927,47,RARitchie
2927,52,RGBDickson
2928,47,RARitchie
2928,51,BLaskin
2929,51,BLaskin
2929,53,JBeetz
2929,58,JChoinard
2929,59,ALamer
2930,47,RARitchie
2930,53,JBeetz
2930,60,BWilson
2930,61,GELDain
2931,51,BLaskin
2931,58,JChoinard
2932,47,RARitchie
2932,53,JBeetz
2932,58,JChoinard
2932,59,ALamer
2933,47,RARitchie
2933,52,RGBDickson
2933,53,JBeetz
2933,59,ALamer
2934,47,RARitchie
2934,51,BLaskin
2934,52,RGBDickson
2934,53,JBeetz
2935,51,BLaskin
2935,53,JBeetz
2935,59,ALamer
2935,60,BWilson
2936,51,BLaskin
2936,53,JBeetz
2936,59,ALamer
2936,60,BWilson
2937,60,BWilson
2939,51,BLaskin
2939,53,JBeetz
2939,55,WZEstey
2939,57,WRMcIntyre
2940,52,RGBDickson
2941,47,RARitchie
2941,52,RGBDickson
2942,47,RARitchie
2943,47,RARitchie
2943,55,WZEstey
2944,52,RGBDickson
2944,53,JBeetz
2944,59,ALamer
2945,53,JBeetz
2945,58,JChoinard
2947,47,RARitchie
2947,57,WRMcIntyre
2947,58,JChoinard
2947,61,GELDain
2948,47,RARitchie
2948,51,BLaskin
2948,52,RGBDickson
2948,55,WZEstey
2949,51,BLaskin
2949,53,JBeetz
2949,58,JChoinard
2949,59,ALamer
2950,47,RARitchie
2950,59,ALamer
2951,53,JBeetz
2952,47,RARitchie
2953,53,JBeetz
2954,61,GELDain
2955,57,WRMcIntyre
2955,61,GELDain
2956,47,RARitchie
2956,51,BLaskin
2956,52,RGBDickson
2956,60,BWilson
2957,55,WZEstey
2957,60,BWilson
2957,61,GELDain
2958,52,RGBDickson
2958,59,ALamer
2958,60,BWilson
2958,61,GELDain
2959,60,BWilson
2960,51,BLaskin
2960,60,BWilson
2961,47,RARitchie
2961,51,BLaskin
2961,60,BWilson
2962,51,BLaskin
2962,59,ALamer
2964,51,BLaskin
2964,59,ALamer
2965,47,RARitchie
2965,51,BLaskin
2965,53,JBeetz
2965,58,JChoinard
2966,47,RARitchie
2966,52,RGBDickson
2966,55,WZEstey
2966,60,BWilson
2967,61,GELDain
2967,62,GLForest
2968,51,BLaskin
2968,53,JBeetz
2968,57,WRMcIntyre
2968,59,ALamer
2969,55,WZEstey
2970,51,BLaskin
2970,55,WZEstey
2971,60,BWilson
2972,61,GELDain
2972,62,GLForest
2973,53,JBeetz
2973,58,JChoinard
2974,58,JChoinard
2975,53,JBeetz
2975,61,GELDain
2976,55,WZEstey
2976,58,JChoinard
2977,57,WRMcIntyre
2978,53,JBeetz
2978,57,WRMcIntyre
2979,52,RGBDickson
2979,55,WZEstey
2979,57,WRMcIntyre
2980,51,BLaskin
2980,55,WZEstey
2981,51,BLaskin
2981,55,WZEstey
2982,51,BLaskin
2982,55,WZEstey
2983,51,BLaskin
2983,59,ALamer
2985,51,BLaskin
2985,53,JBeetz
2986,55,WZEstey
2986,60,BWilson
2987,47,RARitchie
2987,53,JBeetz
2988,58,JChoinard
2989,55,WZEstey
2989,60,BWilson
2990,59,ALamer
2990,62,GLForest
2993,58,JChoinard
2993,59,ALamer
2994,51,BLaskin
2994,52,RGBDickson
2998,47,RARitchie
2998,58,JChoinard
3001,53,JBeetz
3001,62,GLForest
3002,55,WZEstey
3002,59,ALamer
3003,59,ALamer
3003,62,GLForest
3004,58,JChoinard
3004,61,GELDain
3005,52,RGBDickson
3005,57,WRMcIntyre
3006,59,ALamer
3006,61,GELDain
3007,47,RARitchie
3007,55,WZEstey
3008,59,ALamer
3009,52,RGBDickson
3009,55,WZEstey
3010,55,WZEstey
3012,52,RGBDickson
3012,53,JBeetz
3012,55,WZEstey
3013,47,RARitchie
3013,55,WZEstey
3014,60,BWilson
3014,62,GLForest
3015,47,RARitchie
3015,55,WZEstey
3017,58,JChoinard
3017,59,ALamer
3018,60,BWilson
3018,62,GLForest
3019,53,JBeetz
3019,61,GELDain
3020,53,JBeetz
3020,55,WZEstey
3021,60,BWilson
3022,53,JBeetz
3022,55,WZEstey
3025,55,WZEstey
3025,57,WRMcIntyre
3026,52,RGBDickson
3026,61,GELDain
3027,47,RARitchie
3027,59,ALamer
3027,60,BWilson
3027,61,GELDain
3028,47,RARitchie
3028,59,ALamer
3028,60,BWilson
3028,61,GELDain
3029,55,WZEstey
3029,58,JChoinard
3029,59,ALamer
3029,62,GLForest
3030,47,RARitchie
3030,53,JBeetz
3031,47,RARitchie
3031,59,ALamer
3032,61,GELDain
3033,55,WZEstey
3033,62,GLForest
3034,60,BWilson
3034,62,GLForest
3036,55,WZEstey
3036,61,GELDain
3037,55,WZEstey
3037,57,WRMcIntyre
3038,55,WZEstey
3039,61,GELDain
3039,62,GLForest
3040,61,GELDain
3040,62,GLForest
3041,61,GELDain
3041,62,GLForest
3042,55,WZEstey
3042,62,GLForest
3044,47,RARitchie
3044,58,JChoinard
3045,47,RARitchie
3045,58,JChoinard
3046,47,RARitchie
3046,60,BWilson
3047,47,RARitchie
3047,58,JChoinard
3048,52,RGBDickson
3048,55,WZEstey
3049,57,WRMcIntyre
3049,62,GLForest
3050,52,RGBDickson
3051,52,RGBDickson
3051,55,WZEstey
3051,57,WRMcIntyre
3051,60,BWilson
3052,52,RGBDickson
3052,55,WZEstey
3053,53,JBeetz
3053,60,BWilson
3055,52,RGBDickson
3055,58,JChoinard
3055,60,BWilson
3056,52,RGBDickson
3056,53,JBeetz
3056,55,WZEstey
3056,58,JChoinard
3057,55,WZEstey
3057,62,GLForest
3058,57,WRMcIntyre
3058,61,GELDain
3059,53,JBeetz
3059,62,GLForest
3060,51,BLaskin
3060,52,RGBDickson
3060,53,JBeetz
3060,57,WRMcIntyre
3061,52,RGBDickson
3062,52,RGBDickson
3062,55,WZEstey
3063,61,GELDain
3064,55,WZEstey
3064,60,BWilson
3065,55,WZEstey
3065,60,BWilson
3066,57,WRMcIntyre
3066,62,GLForest
3068,52,RGBDickson
3068,53,JBeetz
3069,52,RGBDickson
3069,55,WZEstey
3069,57,WRMcIntyre
3069,60,BWilson
3070,53,JBeetz
3070,55,WZEstey
3071,55,WZEstey
3071,57,WRMcIntyre
3073,57,WRMcIntyre
3074,58,JChoinard
3075,47,RARitchie
3075,58,JChoinard
3076,52,RGBDickson
3076,53,JBeetz
3076,59,ALamer
3076,62,GLForest
3077,55,WZEstey
3077,60,BWilson
3078,52,RGBDickson
3078,55,WZEstey
3079,58,JChoinard
3079,62,GLForest
3080,52,RGBDickson
3080,55,WZEstey
3080,61,GELDain
3080,62,GLForest
3081,52,RGBDickson
3081,55,WZEstey
3081,57,WRMcIntyre
3081,60,BWilson
3082,53,JBeetz
3083,52,RGBDickson
3083,55,WZEstey
3083,58,JChoinard
3083,60,BWilson
3084,55,WZEstey
3084,61,GELDain
3086,52,RGBDickson
3086,53,JBeetz
3086,55,WZEstey
3086,60,BWilson
3087,47,RARitchie
3087,61,GELDain
3088,55,WZEstey
3088,59,ALamer
3090,55,WZEstey
3090,61,GELDain
3091,52,RGBDickson
3091,55,WZEstey
3091,58,JChoinard
3091,62,GLForest
3092,55,WZEstey
3092,57,WRMcIntyre
3093,58,JChoinard
3093,60,BWilson
3093,61,GELDain
3093,62,GLForest
3094,52,RGBDickson
3094,53,JBeetz
3094,55,WZEstey
3094,57,WRMcIntyre
3095,55,WZEstey
3095,61,GELDain
3096,52,RGBDickson
3096,55,WZEstey
3097,57,WRMcIntyre
3097,61,GELDain
3099,55,WZEstey
3099,58,JChoinard
3100,53,JBeetz
3100,55,WZEstey
3100,57,WRMcIntyre
3100,59,ALamer
3101,52,RGBDickson
3101,53,JBeetz
3101,55,WZEstey
3101,61,GELDain
3102,55,WZEstey
3102,57,WRMcIntyre
3103,58,JChoinard
3104,58,JChoinard
3104,61,GELDain
3105,55,WZEstey
3105,57,WRMcIntyre
3105,59,ALamer
3105,62,GLForest
3107,55,WZEstey
3107,59,ALamer
3107,61,GELDain
3107,62,GLForest
3108,52,RGBDickson
3108,53,JBeetz
3108,59,ALamer
3108,61,GELDain
3109,55,WZEstey
3109,59,ALamer
3109,61,GELDain
3109,62,GLForest
3110,58,JChoinard
3110,62,GLForest
3111,55,WZEstey
3111,62,GLForest
3112,55,WZEstey
3112,60,BWilson
3113,52,RGBDickson
3113,53,JBeetz
3113,55,WZEstey
3113,59,ALamer
3114,52,RGBDickson
3114,55,WZEstey
3114,57,WRMcIntyre
3114,60,BWilson
3115,55,WZEstey
3115,59,ALamer
3116,53,JBeetz
3116,62,GLForest
3117,55,WZEstey
3117,59,ALamer
3118,53,JBeetz
3118,58,JChoinard
3118,59,ALamer
3118,62,GLForest
3119,52,RGBDickson
3119,55,WZEstey
3120,52,RGBDickson
3120,59,ALamer
3121,59,ALamer
3122,55,WZEstey
3122,61,GELDain
3143,55,WZEstey
3143,58,JChoinard
3144,55,WZEstey
3144,58,JChoinard
3145,53,JBeetz
3145,55,WZEstey
3145,61,GELDain
3145,62,GLForest
3146,52,RGBDickson
3146,55,WZEstey
3146,60,BWilson
3146,63,CLHDube
3147,55,WZEstey
3147,58,JChoinard
3148,57,WRMcIntyre
3148,58,JChoinard
3150,53,JBeetz
3150,55,WZEstey
3151,52,RGBDickson
3151,53,JBeetz
3151,55,WZEstey
3151,62,GLForest
3152,52,RGBDickson
3152,53,JBeetz
3153,53,JBeetz
3153,55,WZEstey
3154,53,JBeetz
3154,55,WZEstey
3155,53,JBeetz
3155,55,WZEstey
3156,55,WZEstey
3158,52,RGBDickson
3158,55,WZEstey
3159,52,RGBDickson
3159,55,WZEstey
3159,57,WRMcIntyre
3160,53,JBeetz
3160,55,WZEstey
3161,52,RGBDickson
3161,60,BWilson
3162,55,WZEstey
3162,57,WRMcIntyre
3163,52,RGBDickson
3163,55,WZEstey
3164,59,ALamer
3165,55,WZEstey
3166,58,JChoinard
3166,61,GELDain
3168,55,WZEstey
3168,60,BWilson
3169,58,JChoinard
3169,62,GLForest
3170,53,JBeetz
3170,55,WZEstey
3171,55,WZEstey
3171,61,GELDain
3172,55,WZEstey
3172,57,WRMcIntyre
3172,59,ALamer
3172,63,CLHDube
3173,52,RGBDickson
3173,55,WZEstey
3173,57,WRMcIntyre
3173,60,BWilson
3174,53,JBeetz
3174,59,ALamer
3174,62,GLForest
3175,53,JBeetz
3175,62,GLForest
3176,53,JBeetz
3176,58,JChoinard
3177,59,ALamer
3177,60,BWilson
3178,53,JBeetz
3178,59,ALamer
3179,53,JBeetz
3179,58,JChoinard
3180,55,WZEstey
3181,55,WZEstey
3181,59,ALamer
3181,61,GELDain
3181,63,CLHDube
3182,53,JBeetz
3182,61,GELDain
3182,62,GLForest
3183,55,WZEstey
3183,62,GLForest
3184,55,WZEstey
3184,62,GLForest
3185,55,WZEstey
3186,59,ALamer
3186,61,GELDain
3187,59,ALamer
3188,52,RGBDickson
3188,62,GLForest
3189,52,RGBDickson
3189,62,GLForest
3190,53,JBeetz
3190,58,JChoinard
3191,61,GELDain
3193,52,RGBDickson
3193,55,WZEstey
3193,57,WRMcIntyre
3193,60,BWilson
3194,52,RGBDickson
3194,55,WZEstey
3194,57,WRMcIntyre
3194,60,BWilson
3195,52,RGBDickson
3195,57,WRMcIntyre
3195,62,GLForest
3195,63,CLHDube
3196,52,RGBDickson
3196,55,WZEstey
3196,58,JChoinard
3196,62,GLForest
3197,52,RGBDickson
3197,55,WZEstey
3197,58,JChoinard
3197,62,GLForest
3198,52,RGBDickson
3198,62,GLForest
3199,61,GELDain
3200,61,GELDain
3201,61,GELDain
3202,55,WZEstey
3202,63,CLHDube
3204,61,GELDain
3204,62,GLForest
3206,52,RGBDickson
3206,53,JBeetz
3206,55,WZEstey
3206,61,GELDain
3207,52,RGBDickson
3207,53,JBeetz
3207,55,WZEstey
3207,61,GELDain
3209,52,RGBDickson
3209,55,WZEstey
3209,57,WRMcIntyre
3209,60,BWilson
3210,52,RGBDickson
3210,55,WZEstey
3210,57,WRMcIntyre
3210,60,BWilson
3211,53,JBeetz
3211,57,WRMcIntyre
3211,59,ALamer
3211,61,GELDain
3212,59,ALamer
3213,52,RGBDickson
3213,53,JBeetz
3213,59,ALamer
3213,61,GELDain
3214,52,RGBDickson
3214,60,BWilson
3214,62,GLForest
3214,63,CLHDube
3215,52,RGBDickson
3215,53,JBeetz
3215,59,ALamer
3215,61,GELDain
3216,53,JBeetz
3216,57,WRMcIntyre
3216,59,ALamer
3216,61,GELDain
3217,52,RGBDickson
3217,53,JBeetz
3217,57,WRMcIntyre
3217,61,GELDain
3218,58,JChoinard
3218,61,GELDain
3219,55,WZEstey
3219,58,JChoinard
3219,59,ALamer
3219,62,GLForest
3220,52,RGBDickson
3220,62,GLForest
3221,52,RGBDickson
3221,60,BWilson
3222,52,RGBDickson
3222,53,JBeetz
3222,62,GLForest
3222,63,CLHDube
3223,52,RGBDickson
3223,53,JBeetz
3223,61,GELDain
3223,62,GLForest
3224,52,RGBDickson
3224,55,WZEstey
3224,57,WRMcIntyre
3224,60,BWilson
3225,52,RGBDickson
3225,53,JBeetz
3225,60,BWilson
3225,61,GELDain
3226,52,RGBDickson
3226,53,JBeetz
3226,59,ALamer
3226,61,GELDain
3227,52,RGBDickson
3227,55,WZEstey
3227,62,GLForest
3227,63,CLHDube
3228,53,JBeetz
3228,61,GELDain
3228,62,GLForest
3228,63,CLHDube
3229,52,RGBDickson
3229,55,WZEstey
3229,57,WRMcIntyre
3229,60,BWilson
3230,52,RGBDickson
3230,55,WZEstey
3230,57,WRMcIntyre
3230,60,BWilson
3231,52,RGBDickson
3231,62,GLForest
3233,53,JBeetz
3233,55,WZEstey
3233,60,BWilson
3234,59,ALamer
3234,61,GELDain
3234,62,GLForest
3235,55,WZEstey
3235,57,WRMcIntyre
3236,55,WZEstey
3236,57,WRMcIntyre
3237,52,RGBDickson
3237,63,CLHDube
3238,62,GLForest
3238,63,CLHDube
3239,55,WZEstey
3239,57,WRMcIntyre
3240,55,WZEstey
3240,57,WRMcIntyre
3241,52,RGBDickson
3241,57,WRMcIntyre
3243,60,BWilson
3243,61,GELDain
3243,63,CLHDube
3243,64,JSopinka
3244,61,GELDain
3244,62,GLForest
3244,63,CLHDube
3244,64,JSopinka
3245,63,CLHDube
3246,63,CLHDube
3247,53,JBeetz
3247,61,GELDain
3247,62,GLForest
3247,64,JSopinka
3248,53,JBeetz
3248,61,GELDain
3248,62,GLForest
3248,64,JSopinka
3249,53,JBeetz
3249,61,GELDain
3249,62,GLForest
3249,64,JSopinka
3250,52,RGBDickson
3250,57,WRMcIntyre
3250,63,CLHDube
3250,64,JSopinka
3251,53,JBeetz
3251,55,WZEstey
3253,52,RGBDickson
3253,55,WZEstey
3253,57,WRMcIntyre
3253,60,BWilson
3254,62,GLForest
3254,63,CLHDube
3254,64,JSopinka
3255,53,JBeetz
3255,59,ALamer
3256,60,BWilson
3256,61,GELDain
3257,52,RGBDickson
3257,59,ALamer
3258,52,RGBDickson
3258,59,ALamer
3260,53,JBeetz
3260,55,WZEstey
3260,59,ALamer
3260,63,CLHDube
3261,53,JBeetz
3261,61,GELDain
3262,52,RGBDickson
3262,53,JBeetz
3262,61,GELDain
3262,63,CLHDube
3263,52,RGBDickson
3263,61,GELDain
3263,62,GLForest
3263,63,CLHDube
3264,52,RGBDickson
3264,53,JBeetz
3264,59,ALamer
3264,61,GELDain
3265,53,JBeetz
3265,61,GELDain
3266,53,JBeetz
3266,61,GELDain
3267,52,RGBDickson
3267,53,JBeetz
3267,55,WZEstey
3267,63,CLHDube
3268,53,JBeetz
3268,59,ALamer
3269,60,BWilson
3269,61,GELDain
3269,63,CLHDube
3269,64,JSopinka
3270,53,JBeetz
3270,61,GELDain
3271,53,JBeetz
3271,61,GELDain
3272,52,RGBDickson
3272,57,WRMcIntyre
3272,59,ALamer
3272,64,JSopinka
3273,52,RGBDickson
3273,55,WZEstey
3274,53,JBeetz
3274,63,CLHDube
3275,61,GELDain
3277,57,WRMcIntyre
3277,61,GELDain
3277,62,GLForest
3277,64,JSopinka
3278,60,BWilson
3278,61,GELDain
3279,53,JBeetz
3279,57,WRMcIntyre
3280,55,WZEstey
3284,52,RGBDickson
3284,62,GLForest
3287,62,GLForest
3287,63,CLHDube
3288,62,GLForest
3289,52,RGBDickson
3289,63,CLHDube
3290,62,GLForest
3290,63,CLHDube
3291,55,WZEstey
3291,62,GLForest
3292,59,ALamer
3292,64,JSopinka
3293,52,RGBDickson
3297,57,WRMcIntyre
3297,60,BWilson
3298,52,RGBDickson
3298,60,BWilson
3299,53,JBeetz
3299,61,GELDain
3300,52,RGBDickson
3300,61,GELDain
3301,53,JBeetz
3301,61,GELDain
3302,53,JBeetz
3302,61,GELDain
3304,52,RGBDickson
3304,57,WRMcIntyre
3304,65,CDGonthier
3304,66,PCCory
3305,53,JBeetz
3305,55,WZEstey
3306,53,JBeetz
3306,55,WZEstey
3306,59,ALamer
3306,60,BWilson
3307,52,RGBDickson
3307,57,WRMcIntyre
3307,65,CDGonthier
3307,66,PCCory
3309,65,CDGonthier
3310,52,RGBDickson
3310,59,ALamer
3310,65,CDGonthier
3311,65,CDGonthier
3313,52,RGBDickson
3313,60,BWilson
3313,65,CDGonthier
3314,57,WRMcIntyre
3314,62,GLForest
3314,63,CLHDube
3314,64,JSopinka
3315,53,JBeetz
3315,57,WRMcIntyre
3316,53,JBeetz
3316,61,GELDain
3317,52,RGBDickson
3317,60,BWilson
3317,62,GLForest
3318,63,CLHDube
3318,64,JSopinka
3319,52,RGBDickson
3319,60,BWilson
3319,64,JSopinka
3320,52,RGBDickson
3320,59,ALamer
3320,63,CLHDube
3321,61,GELDain
3322,53,JBeetz
3322,59,ALamer
3323,53,JBeetz
3323,57,WRMcIntyre
3323,61,GELDain
3323,63,CLHDube
3324,59,ALamer
3324,60,BWilson
3325,53,JBeetz
3325,59,ALamer
3326,52,RGBDickson
3326,55,WZEstey
3326,57,WRMcIntyre
3326,63,CLHDube
3327,52,RGBDickson
3327,55,WZEstey
3327,57,WRMcIntyre
3327,63,CLHDube
3328,52,RGBDickson
3328,55,WZEstey
3328,57,WRMcIntyre
3328,63,CLHDube
3329,52,RGBDickson
3329,55,WZEstey
3329,57,WRMcIntyre
3329,63,CLHDube
3330,52,RGBDickson
3330,64,JSopinka
3331,60,BWilson
3332,60,BWilson
3333,64,JSopinka
3333,67,BMcLachlin
3334,52,RGBDickson
3334,63,CLHDube
3334,65,CDGonthier
3334,67,BMcLachlin
3335,62,GLForest
3335,63,CLHDube
3336,57,WRMcIntyre
3336,59,ALamer
3337,52,RGBDickson
3337,57,WRMcIntyre
3338,65,CDGonthier
3339,52,RGBDickson
3339,67,BMcLachlin
3340,52,RGBDickson
3340,62,GLForest
3341,55,WZEstey
3341,57,WRMcIntyre
3342,52,RGBDickson
3342,64,JSopinka
3343,59,ALamer
3343,64,JSopinka
3344,59,ALamer
3344,64,JSopinka
3345,57,WRMcIntyre
3345,64,JSopinka
3346,52,RGBDickson
3346,64,JSopinka
3347,52,RGBDickson
3347,53,JBeetz
3347,60,BWilson
3348,59,ALamer
3349,52,RGBDickson
3349,59,ALamer
3349,62,GLForest
3353,59,ALamer
3354,52,RGBDickson
3354,60,BWilson
3354,64,JSopinka
3355,52,RGBDickson
3355,59,ALamer
3355,66,PCCory
3358,62,GLForest
3359,66,PCCory
3360,63,CLHDube
3360,67,BMcLachlin
3361,52,RGBDickson
3361,60,BWilson
3361,63,CLHDube
3361,67,BMcLachlin
3362,52,RGBDickson
3362,60,BWilson
3362,62,GLForest
3362,67,BMcLachlin
3363,52,RGBDickson
3363,60,BWilson
3363,62,GLForest
3363,67,BMcLachlin
3364,60,BWilson
3364,67,BMcLachlin
3365,60,BWilson
3365,67,BMcLachlin
3366,52,RGBDickson
3366,60,BWilson
3366,62,GLForest
3366,67,BMcLachlin
3367,52,RGBDickson
3367,53,JBeetz
3367,55,WZEstey
3367,61,GELDain
3368,57,WRMcIntyre
3368,60,BWilson
3369,60,BWilson
3369,64,JSopinka
3370,52,RGBDickson
3370,53,JBeetz
3370,61,GELDain
3370,62,GLForest
3371,52,RGBDickson
3372,52,RGBDickson
3373,52,RGBDickson
3374,52,RGBDickson
3375,52,RGBDickson
3375,64,JSopinka
3376,57,WRMcIntyre
3376,59,ALamer
3377,52,RGBDickson
3377,62,GLForest
3378,52,RGBDickson
3378,57,WRMcIntyre
3378,65,CDGonthier
3378,66,PCCory
3379,63,CLHDube
3379,64,JSopinka
3379,66,PCCory
3379,67,BMcLachlin
3380,53,JBeetz
3380,61,GELDain
3381,52,RGBDickson
3381,53,JBeetz
3381,61,GELDain
